"Time Series 1 = CellDef_1.Attractant (Concentration)",,,,,,,,,,
"Time","Time Series 1","Time Series 1","Time Series 1","Time Series 1","Time Series 1","Time Series 2","Time Series 2","Time Series 2","Time Series 2","Time Series 2"
85.45,0.25,1.48,1.19,0.57,0.83,0.05,0.05,0.05,0.05,0
85.5,0.25,1.48,1.19,0.57,0.83,0.05,0.05,0.05,0.05,0
85.55,0.25,1.48,1.2,0.57,0.83,0.05,0.05,0.05,0.05,0
85.6,0.25,1.48,1.2,0.57,0.83,0.05,0.05,0.05,0.05,0
85.65,0.25,1.48,1.2,0.57,0.83,0.05,0.05,0.05,0.05,0
85.7,0.26,1.49,1.2,0.57,0.83,0.05,0.05,0.05,0.05,0
85.75,0.26,1.49,1.21,0.57,0.83,0.05,0.05,0.05,0.05,0
85.8,0.26,1.49,1.21,0.57,0.83,0.05,0.05,0.05,0.05,0
85.85,0.26,1.49,1.21,0.57,0.82,0.05,0.05,0.05,0.05,0
85.9,0.26,1.49,1.21,0.57,0.82,0.05,0.05,0.05,0.05,0
85.95,0.26,1.5,1.21,0.57,0.82,0.05,0.05,0.05,0.05,0
86,0.26,1.5,1.22,0.57,0.82,0.05,0.05,0.05,0.05,0
86.05,0.26,1.5,1.22,0.57,0.82,0.05,0.05,0.05,0.05,0
86.1,0.26,1.5,1.22,0.57,0.82,0.05,0.05,0.05,0.05,0
86.15,0.26,1.5,1.22,0.57,0.82,0.05,0.05,0.05,0.05,0
86.2,0.26,1.51,1.23,0.57,0.82,0.05,0.05,0.05,0.05,0
86.25,0.26,1.51,1.23,0.57,0.82,0.05,0.05,0.05,0.05,0
86.3,0.26,1.51,1.23,0.57,0.82,0.05,0.05,0.05,0.05,0
86.35,0.26,1.51,1.23,0.57,0.82,0.05,0.05,0.05,0.05,0
86.4,0.26,1.52,1.24,0.57,0.82,0.05,0.05,0.05,0.05,0
86.45,0.26,1.52,1.24,0.57,0.82,0.05,0.05,0.05,0.05,0
86.5,0.26,1.52,1.24,0.57,0.82,0.05,0.05,0.05,0.05,0
86.55,0.27,1.52,1.24,0.57,0.82,0.05,0.05,0.05,0.05,0
86.6,0.27,1.53,1.25,0.57,0.82,0.05,0.05,0.05,0.05,0
86.65,0.27,1.53,1.25,0.57,0.82,0.05,0.05,0.05,0.05,0
86.7,0.27,1.53,1.25,0.57,0.82,0.05,0.05,0.05,0.05,0.05
86.75,0.27,1.53,1.25,0.57,0.82,0.05,0.05,0.05,0.05,0.05
86.8,0.27,1.54,1.26,0.57,0.82,0.05,0.05,0.05,0.05,0.05
86.85,0.27,1.54,1.26,0.57,0.82,0.05,0.05,0.05,0.05,0.05
86.9,0.27,1.54,1.26,0.57,0.82,0.05,0.05,0.05,0.05,0.05
86.95,0.27,1.54,1.26,0.57,0.82,0.05,0.05,0.05,0.05,0.05
87,0.27,1.54,1.27,0.57,0.82,0.05,0.05,0.05,0.05,0.05
87.05,0.27,1.55,1.27,0.57,0.82,0.05,0.05,0.05,0.05,0.05
87.1,0.27,1.55,1.27,0.57,0.82,0.05,0.05,0.05,0.05,0.05
87.15,0.27,1.55,1.28,0.57,0.82,0.05,0.05,0.05,0,0.05
87.2,0.27,1.55,1.28,0.57,0.82,0.05,0.05,0.05,0,0.05
87.25,0.28,1.56,1.28,0.57,0.82,0.05,0.05,0.05,0,0.05
87.3,0.28,1.56,1.28,0.57,0.82,0.05,0.05,0.05,0,0.05
87.35,0.28,1.56,1.29,0.57,0.82,0.05,0.05,0.05,0,0.05
87.4,0.28,1.56,1.29,0.56,0.82,0.05,0.05,0.05,0,0.05
87.45,0.28,1.57,1.29,0.56,0.82,0.05,0.05,0.05,0,0.05
87.5,0.28,1.57,1.29,0.56,0.83,0.05,0.05,0.05,0,0.05
87.55,0.28,1.57,1.3,0.56,0.83,0.05,0.05,0.05,0,0.05
87.6,0.28,1.57,1.3,0.56,0.83,0.05,0.05,0.05,0,0.05
87.65,0.28,1.57,1.3,0.56,0.83,0.05,0.05,0.05,0,0.05
87.7,0.28,1.58,1.3,0.56,0.83,0.05,0.05,0.05,0,0.05
87.75,0.28,1.58,1.3,0.56,0.83,0.05,0.05,0.05,0,0.05
87.8,0.28,1.58,1.31,0.56,0.83,0.05,0.05,0.05,0,0.05
87.85,0.29,1.58,1.31,0.56,0.83,0.05,0.05,0.05,0,0.05
87.9,0.29,1.58,1.31,0.56,0.83,0.05,0.05,0.05,0,0.05
87.95,0.29,1.59,1.31,0.56,0.83,0.05,0.05,0.05,0,0.05
88,0.29,1.59,1.32,0.56,0.83,0.05,0.05,0.05,0,0.05
88.05,0.29,1.59,1.32,0.56,0.83,0.05,0.05,0.05,0,0.05
88.1,0.29,1.59,1.32,0.56,0.83,0.05,0.05,0.05,0,0.05
88.15,0.29,1.59,1.32,0.56,0.83,0.05,0.05,0.05,0,0.05
88.2,0.29,1.6,1.33,0.56,0.83,0.05,0.05,0.05,0,0.05
88.25,0.29,1.6,1.33,0.56,0.83,0.05,0.05,0.05,0,0.05
88.3,0.29,1.6,1.33,0.56,0.84,0.05,0.05,0.05,0,0.05
88.35,0.29,1.6,1.33,0.56,0.84,0.05,0.05,0.05,0,0.05
88.4,0.29,1.6,1.34,0.56,0.84,0.05,0.05,0.05,0,0.05
88.45,0.3,1.6,1.34,0.56,0.84,0.05,0.05,0.05,0,0.05
88.5,0.3,1.6,1.34,0.56,0.84,0.05,0.05,0.05,0,0.05
88.55,0.3,1.61,1.34,0.56,0.84,0.05,0.05,0.05,0,0.05
88.6,0.3,1.61,1.34,0.56,0.84,0.05,0.05,0.05,0,0.05
88.65,0.3,1.61,1.35,0.56,0.84,0.05,0.05,0.05,0,0.05
88.7,0.3,1.61,1.35,0.56,0.84,0.05,0.05,0.05,0,0.05
88.75,0.3,1.61,1.35,0.56,0.84,0.05,0.05,0.05,0,0.05
88.8,0.3,1.61,1.35,0.56,0.84,0.05,0.05,0.05,0,0.05
88.85,0.3,1.61,1.35,0.56,0.84,0.05,0.05,0.05,0,0.05
88.9,0.3,1.62,1.36,0.56,0.84,0.05,0.05,0.05,0,0.05
88.95,0.3,1.62,1.36,0.56,0.85,0.05,0.05,0.05,0,0.05
89,0.3,1.62,1.36,0.56,0.85,0.05,0.05,0.05,0.05,0.05
89.05,0.31,1.62,1.36,0.56,0.85,0.05,0.05,0.05,0.05,0.05
89.1,0.31,1.62,1.36,0.56,0.85,0.05,0.05,0,0.05,0.05
89.15,0.31,1.62,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.2,0.31,1.62,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.25,0.31,1.62,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.3,0.31,1.63,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.35,0.31,1.63,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.4,0.31,1.63,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.45,0.31,1.63,1.37,0.56,0.85,0.05,0.05,0,0.05,0.05
89.5,0.31,1.63,1.37,0.56,0.86,0.05,0.05,0,0.05,0.05
89.55,0.31,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.6,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.65,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.7,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.75,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.8,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.85,0.32,1.63,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.9,0.32,1.64,1.38,0.56,0.86,0.05,0.05,0,0.05,0.05
89.95,0.32,1.64,1.38,0.56,0.87,0.05,0.05,0,0.05,0.05
90,0.32,1.64,1.38,0.55,0.87,0.05,0.05,0,0.05,0.05
90.05,0.32,1.64,1.38,0.55,0.87,0.05,0.05,0,0.05,0.05
90.1,0.32,1.64,1.38,0.55,0.87,0.05,0.05,0,0.05,0.05
90.15,0.33,1.64,1.38,0.55,0.87,0.05,0.05,0,0.05,0.05
90.2,0.33,1.64,1.38,0.55,0.87,0.05,0.05,0,0.05,0.05
90.25,0.33,1.64,1.38,0.55,0.87,0.05,0.05,0.05,0.05,0.05
90.3,0.33,1.64,1.38,0.55,0.87,0.05,0.05,0.05,0.05,0.05
90.35,0.33,1.64,1.38,0.55,0.88,0.05,0.05,0.05,0.05,0.05
90.4,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.45,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.5,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.55,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.6,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.65,0.33,1.64,1.38,0.55,0.88,0,0.05,0.05,0.05,0.05
90.7,0.33,1.64,1.38,0.54,0.88,0,0.05,0.05,0.05,0.05
90.75,0.33,1.64,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
90.8,0.33,1.64,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
90.85,0.34,1.64,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
90.9,0.34,1.65,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
90.95,0.34,1.65,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
91,0.34,1.65,1.38,0.54,0.89,0,0.05,0.05,0.05,0.05
91.05,0.34,1.65,1.38,0.54,0.89,0,0.05,0.05,0,0.05
91.1,0.34,1.65,1.38,0.54,0.9,0,0.05,0.05,0,0.05
91.15,0.34,1.65,1.38,0.54,0.9,0,0.05,0.05,0,0.05
91.2,0.34,1.65,1.38,0.54,0.9,0,0.05,0.05,0,0.05
91.25,0.34,1.65,1.38,0.54,0.9,0,0.05,0.05,0,0.05
91.3,0.34,1.65,1.38,0.53,0.9,0,0.05,0.05,0,0.05
91.35,0.34,1.65,1.38,0.53,0.9,0,0.05,0.05,0,0.05
91.4,0.34,1.65,1.37,0.53,0.9,0,0.05,0.05,0,0.05
91.45,0.34,1.65,1.37,0.53,0.9,0,0.05,0.05,0,0.05
91.5,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.55,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.6,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.65,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.7,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.75,0.34,1.65,1.37,0.53,0.91,0,0.05,0.05,0,0.05
91.8,0.34,1.65,1.37,0.53,0.91,0.05,0.05,0.05,0,0.05
91.85,0.34,1.65,1.37,0.53,0.92,0.05,0.05,0.05,0,0.05
91.9,0.34,1.66,1.37,0.53,0.92,0.05,0.05,0.05,0,0.05
91.95,0.34,1.66,1.37,0.53,0.92,0.05,0.05,0.05,0,0.05
92,0.34,1.66,1.36,0.53,0.92,0.05,0.05,0.05,0,0.05
92.05,0.34,1.66,1.36,0.53,0.92,0.05,0.05,0.05,0,0.05
92.1,0.34,1.66,1.36,0.53,0.92,0.05,0.05,0.05,0,0.05
92.15,0.34,1.66,1.36,0.53,0.92,0.05,0.05,0.05,0.05,0.05
92.2,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0.05,0.05,0.05
92.25,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0.05,0.05,0.05
92.3,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0,0.05,0.05
92.35,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0,0.05,0.05
92.4,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0,0.05,0.05
92.45,0.34,1.66,1.36,0.53,0.93,0.05,0.05,0,0.05,0.05
92.5,0.34,1.66,1.35,0.53,0.93,0.05,0.05,0,0.05,0.05
92.55,0.34,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.6,0.34,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.65,0.34,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.7,0.34,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.75,0.33,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.8,0.33,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.85,0.33,1.66,1.35,0.53,0.94,0.05,0.05,0,0.05,0.05
92.9,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
92.95,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.05,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.1,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.15,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.2,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.25,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.3,0.33,1.66,1.35,0.53,0.95,0.05,0.05,0,0.05,0.05
93.35,0.33,1.66,1.35,0.53,0.96,0.05,0.05,0.05,0.05,0.05
93.4,0.33,1.67,1.35,0.53,0.96,0.05,0.05,0.05,0.05,0.05
93.45,0.33,1.67,1.35,0.53,0.96,0.05,0.05,0.05,0.05,0.05
93.5,0.33,1.67,1.34,0.53,0.96,0.05,0.05,0.05,0.05,0.05
93.55,0.33,1.67,1.34,0.53,0.96,0.05,0.05,0.05,0.05,0.05
93.6,0.33,1.67,1.34,0.54,0.96,0.05,0.05,0.05,0.05,0.05
93.65,0.33,1.67,1.34,0.54,0.96,0.05,0.05,0.05,0.05,0.05
93.7,0.33,1.67,1.34,0.54,0.96,0.05,0.05,0.05,0.05,0.05
93.75,0.33,1.67,1.34,0.54,0.96,0.05,0.05,0.05,0.05,0.05
93.8,0.33,1.67,1.34,0.54,0.96,0.05,0.05,0.05,0.05,0.05
93.85,0.33,1.67,1.34,0.54,0.96,0,0.05,0.05,0.05,0.05
93.9,0.32,1.67,1.34,0.54,0.96,0,0.05,0.05,0.05,0.05
93.95,0.32,1.67,1.34,0.54,0.97,0,0.05,0.05,0.05,0.05
94,0.32,1.67,1.34,0.54,0.97,0,0.05,0.05,0.05,0.05
94.05,0.32,1.67,1.34,0.54,0.97,0,0.05,0.05,0.05,0.05
94.1,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.15,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.2,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.25,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.3,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.35,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.4,0.32,1.67,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.45,0.32,1.68,1.33,0.54,0.97,0,0.05,0.05,0.05,0.05
94.5,0.32,1.68,1.32,0.54,0.97,0,0.05,0.05,0.05,0.05
94.55,0.32,1.68,1.32,0.54,0.97,0,0.05,0.05,0.05,0.05
94.6,0.32,1.68,1.32,0.54,0.97,0,0.05,0.05,0.05,0.05
94.65,0.32,1.68,1.32,0.54,0.98,0,0.05,0.05,0.05,0.05
94.7,0.32,1.68,1.32,0.54,0.98,0,0.05,0.05,0.05,0.05
94.75,0.32,1.68,1.32,0.55,0.98,0,0.05,0.05,0.05,0.05
94.8,0.32,1.68,1.32,0.55,0.98,0,0.05,0.05,0.05,0.05
94.85,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
94.9,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
94.95,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
95,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
95.05,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
95.1,0.32,1.68,1.31,0.55,0.98,0,0.05,0.05,0.05,0.05
95.15,0.32,1.68,1.3,0.55,0.98,0,0.05,0.05,0.05,0.05
95.2,0.32,1.68,1.3,0.55,0.98,0,0.05,0.05,0.05,0.05
95.25,0.32,1.68,1.3,0.55,0.98,0,0.05,0.05,0.05,0.05
95.3,0.32,1.69,1.3,0.55,0.98,0,0.05,0.05,0.05,0.05
95.35,0.32,1.69,1.3,0.55,0.98,0,0.05,0.05,0.05,0.05
95.4,0.32,1.69,1.3,0.55,0.98,0,0.05,0,0.05,0.05
95.45,0.32,1.69,1.29,0.55,0.98,0,0.05,0,0.05,0.05
95.5,0.32,1.69,1.29,0.55,0.98,0,0.05,0,0.05,0.05
95.55,0.32,1.69,1.29,0.55,0.98,0.05,0.05,0,0.05,0.05
95.6,0.32,1.69,1.29,0.55,0.98,0.05,0.05,0,0.05,0.05
95.65,0.32,1.69,1.29,0.56,0.99,0.05,0.05,0,0.05,0.05
95.7,0.32,1.69,1.29,0.56,0.99,0.05,0.05,0,0.05,0.05
95.75,0.32,1.69,1.29,0.56,0.99,0.05,0.05,0,0.05,0.05
95.8,0.32,1.69,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
95.85,0.32,1.69,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
95.9,0.32,1.69,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
95.95,0.32,1.69,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96,0.32,1.69,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.05,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.1,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.15,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.2,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.25,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.3,0.32,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.35,0.33,1.7,1.28,0.56,0.99,0.05,0.05,0,0.05,0.05
96.4,0.33,1.7,1.28,0.57,0.99,0.05,0.05,0,0.05,0.05
96.45,0.33,1.7,1.28,0.57,0.99,0.05,0.05,0,0.05,0.05
96.5,0.33,1.7,1.28,0.57,1,0.05,0.05,0,0.05,0.05
96.55,0.33,1.7,1.28,0.57,1,0.05,0.05,0,0.05,0.05
96.6,0.33,1.7,1.28,0.57,1,0.05,0.05,0,0.05,0.05
96.65,0.33,1.7,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.7,0.33,1.7,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.75,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.8,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.85,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.9,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
96.95,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
97,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
97.05,0.33,1.71,1.27,0.57,1,0.05,0.05,0.05,0.05,0.05
97.1,0.33,1.71,1.27,0.58,1,0.05,0.05,0.05,0.05,0.05
97.15,0.33,1.71,1.26,0.58,1,0.05,0.05,0.05,0.05,0.05
97.2,0.33,1.71,1.26,0.58,1,0.05,0.05,0.05,0.05,0.05
97.25,0.33,1.71,1.26,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.3,0.33,1.71,1.26,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.35,0.34,1.71,1.26,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.4,0.34,1.71,1.26,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.45,0.34,1.71,1.25,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.5,0.34,1.71,1.25,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.55,0.34,1.72,1.25,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.6,0.34,1.72,1.25,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.65,0.34,1.72,1.25,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.7,0.34,1.72,1.24,0.58,1.01,0.05,0.05,0.05,0.05,0.05
97.75,0.34,1.72,1.24,0.59,1.01,0.05,0.05,0.05,0.05,0.05
97.8,0.34,1.72,1.24,0.59,1.01,0.05,0.05,0.05,0.05,0.05
97.85,0.34,1.72,1.24,0.59,1.02,0.05,0.05,0.05,0.05,0.05
97.9,0.34,1.72,1.24,0.59,1.02,0.05,0.05,0.05,0.05,0.05
97.95,0.34,1.72,1.23,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98,0.34,1.72,1.23,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.05,0.34,1.72,1.23,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.1,0.34,1.72,1.23,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.15,0.34,1.72,1.22,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.2,0.34,1.72,1.22,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.25,0.34,1.72,1.22,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.3,0.34,1.72,1.22,0.59,1.02,0.05,0.05,0.05,0.05,0.05
98.35,0.35,1.72,1.22,0.59,1.03,0.05,0.05,0.05,0.05,0.05
98.4,0.35,1.72,1.21,0.59,1.03,0.05,0.05,0.05,0.05,0.05
98.45,0.35,1.72,1.21,0.59,1.03,0.05,0.05,0.05,0.05,0.05
98.5,0.35,1.72,1.21,0.6,1.03,0.05,0.05,0.05,0.05,0.05
98.55,0.35,1.72,1.21,0.6,1.03,0.05,0.05,0.05,0.05,0.05
98.6,0.35,1.72,1.2,0.6,1.03,0.05,0.05,0.05,0.05,0.05
98.65,0.35,1.72,1.2,0.6,1.03,0.05,0.05,0.05,0.05,0.05
98.7,0.35,1.72,1.2,0.6,1.03,0.05,0.05,0,0.05,0.05
98.75,0.35,1.72,1.2,0.6,1.03,0.05,0.05,0,0.05,0.05
98.8,0.35,1.72,1.2,0.6,1.03,0.05,0.05,0,0.05,0.05
98.85,0.35,1.72,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
98.9,0.35,1.72,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
98.95,0.35,1.73,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
99,0.35,1.73,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
99.05,0.35,1.73,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
99.1,0.35,1.73,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
99.15,0.35,1.73,1.19,0.6,1.04,0.05,0.05,0,0.05,0.05
99.2,0.35,1.73,1.18,0.6,1.04,0.05,0.05,0,0.05,0.05
99.25,0.35,1.73,1.18,0.6,1.04,0.05,0.05,0,0.05,0.05
99.3,0.35,1.73,1.18,0.6,1.04,0.05,0.05,0,0.05,0.05
99.35,0.35,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.4,0.35,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.45,0.35,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.5,0.36,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.55,0.36,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.6,0.36,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.65,0.36,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.7,0.36,1.73,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.75,0.36,1.72,1.18,0.61,1.05,0.05,0.05,0,0.05,0.05
99.8,0.36,1.72,1.18,0.61,1.06,0.05,0.05,0,0.05,0.05
99.85,0.36,1.72,1.18,0.61,1.06,0.05,0.05,0,0.05,0.05
99.9,0.36,1.72,1.18,0.61,1.06,0.05,0.05,0,0.05,0.05
99.95,0.36,1.72,1.18,0.61,1.06,0.05,0.05,0,0.05,0.05
100,0.36,1.72,1.18,0.61,1.06,0.05,0.05,0,0.05,0.05
100.05,0.36,1.72,1.17,0.61,1.06,0.05,0.05,0,0.05,0.05
100.1,0.36,1.72,1.17,0.61,1.06,0.05,0.05,0,0.05,0.05
100.15,0.36,1.72,1.17,0.61,1.06,0.05,0.05,0,0.05,0.05
100.2,0.36,1.72,1.17,0.61,1.06,0.05,0.05,0,0.05,0.05
100.25,0.36,1.72,1.17,0.61,1.07,0.05,0.05,0,0.05,0.05
100.3,0.36,1.72,1.17,0.61,1.07,0.05,0.05,0,0.05,0.05
100.35,0.37,1.72,1.17,0.61,1.07,0.05,0.05,0,0.05,0.05
100.4,0.37,1.72,1.17,0.61,1.07,0.05,0.05,0,0.05,0.05
100.45,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.5,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.55,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.6,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.65,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.7,0.37,1.72,1.17,0.62,1.07,0.05,0.05,0.05,0.05,0.05
100.75,0.37,1.72,1.17,0.62,1.08,0.05,0.05,0.05,0.05,0.05
100.8,0.37,1.72,1.17,0.62,1.08,0.05,0.05,0.05,0.05,0.05
100.85,0.37,1.72,1.17,0.62,1.08,0.05,0.05,0.05,0.05,0.05
100.9,0.37,1.72,1.17,0.62,1.08,0.05,0.05,0.05,0.05,0.05
100.95,0.37,1.72,1.17,0.62,1.08,0.05,0.05,0.05,0.05,0.05
101,0.37,1.72,1.16,0.62,1.08,0.05,0.05,0.05,0.05,0.05
101.05,0.37,1.72,1.16,0.62,1.08,0.05,0.05,0.05,0.05,0.05
101.1,0.37,1.72,1.16,0.62,1.08,0.05,0,0.05,0.05,0.05
101.15,0.38,1.72,1.16,0.62,1.08,0.05,0,0.05,0.05,0.05
101.2,0.38,1.72,1.16,0.62,1.09,0.05,0,0.05,0.05,0.05
101.25,0.38,1.72,1.16,0.62,1.09,0.05,0,0.05,0.05,0.05
101.3,0.38,1.72,1.16,0.62,1.09,0.05,0,0.05,0.05,0.05
101.35,0.38,1.72,1.16,0.62,1.09,0.05,0,0.05,0.05,0.05
101.4,0.38,1.72,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.45,0.38,1.72,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.5,0.38,1.71,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.55,0.38,1.71,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.6,0.38,1.71,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.65,0.38,1.71,1.15,0.62,1.09,0.05,0,0.05,0.05,0.05
101.7,0.38,1.71,1.14,0.62,1.09,0.05,0,0.05,0.05,0.05
101.75,0.38,1.71,1.14,0.62,1.1,0.05,0,0.05,0.05,0.05
101.8,0.38,1.71,1.14,0.62,1.1,0.05,0,0.05,0.05,0.05
101.85,0.39,1.71,1.14,0.62,1.1,0.05,0,0.05,0.05,0.05
