Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
5.15,0.1010488033
5.20,0.1010241985
5.25,0.1010011554
5.30,0.1009794593
5.35,0.1009591699
5.40,0.1009400725
5.45,0.1009221196
5.50,0.1009052157
5.55,0.1008491516
5.60,0.1007567406
5.65,0.1006306410
5.70,0.1004732013
5.75,0.1002866864
5.80,0.1000730157
5.85,0.0998341143
5.90,0.0995714664
5.95,0.0992866993
6.00,0.0989813149
6.05,0.0986565411
6.10,0.0983134389
6.15,0.0979532421
6.20,0.0975770235
6.25,0.0971855640
6.30,0.0967798650
6.35,0.0963607132
6.40,0.0959288657
6.45,0.0954851031
6.50,0.0950299501
6.55,0.0945641279
6.60,0.0940881610
6.65,0.0936026216
6.70,0.0931079686
6.75,0.0926047504
6.80,0.0920933485
6.85,0.0915742457
6.90,0.0910477877
6.95,0.0905143261
7.00,0.0899743021
7.05,0.0894279957
7.10,0.0888757229
7.15,0.0883178234
7.20,0.0877545655
7.25,0.0871861577
7.30,0.0866129220
7.35,0.0860350549
7.40,0.0854528546
7.45,0.0848664820
7.50,0.0842761695
7.55,0.0836821496
7.60,0.0831310332
7.65,0.0826198697
7.70,0.0821459711
7.75,0.0817066371
7.80,0.0812995315
7.85,0.0809222937
7.90,0.0805727303
7.95,0.0802489817
8.00,0.0799490690
8.05,0.0796713352
8.10,0.0794141531
8.15,0.0791760325
8.20,0.0789555013
8.25,0.0787513137
8.30,0.0785622954
8.35,0.0783873141
8.40,0.0782253444
8.45,0.0780753672
8.50,0.0779365361
8.55,0.0778080106
8.60,0.0776890397
8.65,0.0775789440
8.70,0.0774769664
8.75,0.0773734391
8.80,0.0772685170
8.85,0.0771621883
8.90,0.0770546556
8.95,0.0769460440
9.00,0.0768363893
9.05,0.0767258167
9.10,0.0766144216
9.15,0.0765022933
9.20,0.0763895810
9.25,0.0762762368
9.30,0.0761624277
9.35,0.0760480523
9.40,0.0759332359
9.45,0.0758180201
9.50,0.0757023096
9.55,0.0755862117
9.60,0.0754696727
9.65,0.0753526449
9.70,0.0752350807
9.75,0.0751169920
9.80,0.0749983311
9.85,0.0748789847
9.90,0.0747588933
9.95,0.0746380210
10.00,0.0745162845
10.05,0.0743935823
10.10,0.0742698610
10.15,0.0741450131
10.20,0.0740189135
10.25,0.0738914907
10.30,0.0737627029
10.35,0.0736323535
10.40,0.0735004306
10.45,0.0733667195
10.50,0.0732312262
10.55,0.0730937898
10.60,0.0729543030
10.65,0.0728126824
10.70,0.0726687729
10.75,0.0725225329
10.80,0.0723738313
10.85,0.0722225130
10.90,0.0720685124
10.95,0.0719117224
11.00,0.0717521131
11.05,0.0715894401
11.10,0.0714236617
11.15,0.0712547183
11.20,0.0710824490
11.25,0.0709068179
11.30,0.0707276762
11.35,0.0705449939
11.40,0.0703586578
11.45,0.0701685369
11.50,0.0699745893
11.55,0.0697766781
11.60,0.0695747375
11.65,0.0693687320
11.70,0.0691585600
11.75,0.0689441621
11.80,0.0687254131
11.85,0.0685023248
11.90,0.0682747781
11.95,0.0680426896
12.00,0.0678060770
12.05,0.0675647855
12.10,0.0673188806
12.15,0.0670682251
12.20,0.0668128252
12.25,0.0665526092
12.30,0.0662874937
12.35,0.0660175502
12.40,0.0657427251
12.45,0.0654629886
12.50,0.0651782870
12.55,0.0648886144
12.60,0.0645939767
12.65,0.0642944038
12.70,0.0639898896
12.75,0.0636803031
12.80,0.0633659005
12.85,0.0630707562
12.90,0.0627941489
12.95,0.0625352204
13.00,0.0622932673
13.05,0.0620672405
13.10,0.0618564308
13.15,0.0616599500
13.20,0.0614769578
13.25,0.0613067031
13.30,0.0611483574
13.35,0.0610012591
13.40,0.0608646333
13.45,0.0607378125
13.50,0.0606202126
13.55,0.0605111659
13.60,0.0604101539
13.65,0.0603165805
13.70,0.0602299631
13.75,0.0601498246
13.80,0.0600756764
13.85,0.0600071430
13.90,0.0599437714
13.95,0.0598852575
14.00,0.0598312438
14.05,0.0597813904
14.10,0.0597353756
14.15,0.0596929908
14.20,0.0596539438
14.25,0.0596617937
14.30,0.0597131491
14.35,0.0598046660
14.40,0.0599332571
14.45,0.0600961566
14.50,0.0602905869
14.55,0.0605140805
14.60,0.0607643843
14.65,0.0610392869
14.70,0.0613367438
14.75,0.0616548836
14.80,0.0619920075
14.85,0.0623464823
14.90,0.0627167284
14.95,0.0631014049
15.00,0.0634991705
15.05,0.0639088094
15.10,0.0643291593
15.15,0.0647592366
15.20,0.0651979744
15.25,0.0656445086
15.30,0.0660980284
15.35,0.0665577173
15.40,0.0670228422
15.45,0.0674927115
15.50,0.0679667771
15.55,0.0684444904
15.60,0.0689252555
15.65,0.0694086015
15.70,0.0698941529
15.75,0.0703813970
15.80,0.0708700716
15.85,0.0713597715
15.90,0.0718502462
15.95,0.0723411620
16.00,0.0728322923
16.05,0.0733234107
16.10,0.0738142788
16.15,0.0743047655
16.20,0.0747946143
16.25,0.0752837658
16.30,0.0757720828
16.35,0.0762593865
16.40,0.0767456293
16.45,0.0772306859
16.50,0.0777145386
16.55,0.0781970203
16.60,0.0786781728
16.65,0.0791579604
16.70,0.0796362579
16.75,0.0801130831
16.80,0.0805883706
16.85,0.0810621858
16.90,0.0815344334
16.95,0.0820051193
17.00,0.0824743032
17.05,0.0829418838
17.10,0.0834079504
17.15,0.0838724434
17.20,0.0843353689
17.25,0.0847967744
17.30,0.0852566719
17.35,0.0857150316
17.40,0.0861718833
17.45,0.0866272032
17.50,0.0870809793
