Time Series 3 = CellDef_2.Attractant (Concentration)

Time,Time Series 3
26.95,0.0031920171
27.00,0.0031873919
27.05,0.0031826852
27.10,0.0031779038
27.15,0.0031730544
27.20,0.0031681459
27.25,0.0031631822
27.30,0.0031581700
27.35,0.0031531150
27.40,0.0031480175
27.45,0.0031428884
27.50,0.0031377256
27.55,0.0031325314
27.60,0.0031273116
27.65,0.0031220687
27.70,0.0031168039
27.75,0.0031144964
27.80,0.0031091576
27.85,0.0031038052
27.90,0.0030984383
27.95,0.0030930580
28.00,0.0030876664
28.05,0.0030822621
28.10,0.0030768500
28.15,0.0030718506
28.20,0.0030672289
28.25,0.0030629614
28.30,0.0030590154
28.35,0.0030553702
28.40,0.0030519981
28.45,0.0030488814
28.50,0.0030459983
28.55,0.0030433324
28.60,0.0030408681
28.65,0.0030385889
28.70,0.0030364806
28.75,0.0030345307
28.80,0.0030327297
28.85,0.0030310592
28.90,0.0030295185
28.95,0.0030280913
29.00,0.0030267709
29.05,0.0030255499
29.10,0.0030244212
29.15,0.0030233744
29.20,0.0030224104
29.25,0.0030215150
29.30,0.0030206873
29.35,0.0030199238
29.40,0.0030192165
29.45,0.0030185608
29.50,0.0030179564
29.55,0.0030173955
29.60,0.0030168775
29.65,0.0030163983
29.70,0.0030159557
29.75,0.0030162404
29.80,0.0030171953
29.85,0.0030187715
29.90,0.0030209208
29.95,0.0030235969
30.00,0.0030267553
30.05,0.0030303604
30.10,0.0030343719
30.15,0.0030387577
30.20,0.0030434881
30.25,0.0030485271
30.30,0.0030538510
30.35,0.0030594326
30.40,0.0030652487
30.45,0.0030712723
30.50,0.0030774882
30.55,0.0030838710
30.60,0.0030904033
30.65,0.0030970713
30.70,0.0031038534
30.75,0.0031107350
30.80,0.0031177052
30.85,0.0031247498
30.90,0.0031318550
30.95,0.0031390078
31.00,0.0031462039
31.05,0.0031534273
31.10,0.0031606725
31.15,0.0031679289
31.20,0.0031751911
31.25,0.0031824522
31.30,0.0031897044
31.35,0.0031969426
31.40,0.0032041655
31.45,0.0032113621
31.50,0.0032185337
31.55,0.0032256762
31.60,0.0032327848
31.65,0.0032398591
31.70,0.0032468997
31.75,0.0032539035
31.80,0.0032608667
31.85,0.0032677941
31.90,0.0032746848
31.95,0.0032815365
32.00,0.0032883545
32.05,0.0032951392
32.10,0.0033018906
32.15,0.0033086140
32.20,0.0033153088
32.25,0.0033219801
32.30,0.0033286337
32.35,0.0033352720
32.40,0.0033418965
32.45,0.0033485158
32.50,0.0033551326
32.55,0.0033617532
32.60,0.0033683840
32.65,0.0033750290
32.70,0.0033816923
32.75,0.0033883858
32.80,0.0033951115
32.85,0.0034018764
32.90,0.0034086884
32.95,0.0034155548
33.00,0.0034224808
33.05,0.0034294752
33.10,0.0034365421
33.15,0.0034436933
33.20,0.0034509306
33.25,0.0034582636
33.30,0.0034657014
33.35,0.0034732441
33.40,0.0034809040
33.45,0.0034886841
33.50,0.0034965940
33.55,0.0035046327
33.60,0.0035128095
33.65,0.0035211355
33.70,0.0035296055
33.75,0.0035382328
33.80,0.0035470156
33.85,0.0035559600
33.90,0.0035650707
33.95,0.0035743495
34.00,0.0035837989
34.05,0.0035934232
34.10,0.0036032260
34.15,0.0036132073
34.20,0.0036233680
34.25,0.0036337103
34.30,0.0036442357
34.35,0.0036549428
34.40,0.0036658349
34.45,0.0036769155
34.50,0.0036881750
34.55,0.0036996217
34.60,0.0037112471
34.65,0.0037230568
34.70,0.0037350473
34.75,0.0037472171
34.80,0.0037595632
34.85,0.0037720855
34.90,0.0037847806
34.95,0.0037976492
35.00,0.0038106830
35.05,0.0038238822
35.10,0.0038372430
35.15,0.0038507674
35.20,0.0038644453
35.25,0.0038782770
35.30,0.0038922569
35.35,0.0039063818
35.40,0.0039206459
35.45,0.0039350521
35.50,0.0039495844
35.55,0.0039642458
35.60,0.0039790338
35.65,0.0039939382
35.70,0.0040089590
35.75,0.0040240888
35.80,0.0040393225
35.85,0.0040546563
35.90,0.0040700841
35.95,0.0040856013
36.00,0.0041012098
36.05,0.0041168923
36.10,0.0041326531
36.15,0.0041484837
36.20,0.0041643768
36.25,0.0041803317
36.30,0.0041963393
36.35,0.0042123995
36.40,0.0042285067
36.45,0.0042446498
36.50,0.0042608273
36.55,0.0042770389
36.60,0.0042932746
36.65,0.0043095318
36.70,0.0043258066
36.75,0.0043420941
36.80,0.0043583917
36.85,0.0043746913
36.90,0.0043909932
36.95,0.0044072894
37.00,0.0044235815
37.05,0.0044398643
37.10,0.0044561322
37.15,0.0044723814
37.20,0.0044886139
37.25,0.0045048217
37.30,0.0045210025
37.35,0.0045371577
37.40,0.0045532826
37.45,0.0045693736
37.50,0.0045854296
37.55,0.0046014502
37.60,0.0046174321
37.65,0.0046333764
37.70,0.0046492787
37.75,0.0046651387
37.80,0.0046809530
37.85,0.0046967249
37.90,0.0047124559
37.95,0.0047269622
38.00,0.0047403476
38.05,0.0047527002
38.10,0.0047640973
38.15,0.0047746189
38.20,0.0047843321
38.25,0.0047933054
38.30,0.0048015877
38.35,0.0048092380
38.40,0.0048163054
38.45,0.0048228339
38.50,0.0048288680
38.55,0.0048344419
38.60,0.0048395889
38.65,0.0048443517
38.70,0.0048487508
38.75,0.0048528188
38.80,0.0048565762
38.85,0.0048600473
38.90,0.0048632617
38.95,0.0048662322
39.00,0.0048689730
39.05,0.0048715114
39.10,0.0048738602
39.15,0.0048760306
39.20,0.0048796469
39.25,0.0048846100
39.30,0.0048908228
39.35,0.0049288254
39.40,0.0049373340
39.45,0.0049468447
39.50,0.0049572941
39.55,0.0049686111
39.60,0.0049807401
39.65,0.0049936241
39.70,0.0050072130
39.75,0.0050214576
39.80,0.0050363159
39.85,0.0050517549
39.90,0.0050677257
39.95,0.0050841887
40.00,0.0051011303
40.05,0.0051185112
40.10,0.0051362976
40.15,0.0051544681
40.20,0.0051729982
40.25,0.0051918644
40.30,0.0052110460
40.35,0.0052305222
40.40,0.0052502747
40.45,0.0052702851
40.50,0.0052905339
40.55,0.0053110067
40.60,0.0053316928
40.65,0.0053525693
40.70,0.0053736293
40.75,0.0053948564
40.80,0.0054162382
40.85,0.0054377611
40.90,0.0054594171
40.95,0.0054811956
41.00,0.0055030813
41.05,0.0055250684
41.10,0.0055471407
41.15,0.0055692941
41.20,0.0055915168
41.25,0.0056137987
41.30,0.0056361300
41.35,0.0056585032
41.40,0.0056809080
41.45,0.0057033408
41.50,0.0057257819
41.55,0.0057482328
41.60,0.0057706833
41.65,0.0057931188
41.70,0.0058155409
41.75,0.0058379280
41.80,0.0058602849
41.85,0.0058826022
41.90,0.0059048631
41.95,0.0059270696
42.00,0.0059492053
42.05,0.0059712646
42.10,0.0059932466
42.15,0.0060151368
42.20,0.0060369307
42.25,0.0060586203
42.30,0.0060802018
42.35,0.0061016590
42.40,0.0061229956
42.45,0.0061441995
42.50,0.0061652632
42.55,0.0061861849
42.60,0.0062069492
42.65,0.0062275608
42.70,0.0062480043
42.75,0.0062682834
42.80,0.0062883864
42.85,0.0063083069
42.90,0.0063280463
42.95,0.0063475878
43.00,0.0063669416
43.05,0.0063860905
43.10,0.0064050402
43.15,0.0064237760
43.20,0.0064423061
43.25,0.0064606187
43.30,0.0064773657
43.35,0.0064926790
43.40,0.0065067038
43.45,0.0065195519
43.50,0.0065313298
43.55,0.0065421262
43.60,0.0065520382
43.65,0.0065611391
43.70,0.0065694940
43.75,0.0065771756
43.80,0.0065842364
43.85,0.0065907356
43.90,0.0065967087
43.95,0.0066022105
44.00,0.0066072792
44.05,0.0066119456
44.10,0.0066162474
44.15,0.0066202078
44.20,0.0066238595
44.25,0.0066272276
44.30,0.0066303373
44.35,0.0066332039
44.40,0.0066358470
44.45,0.0066382885
44.50,0.0066405437
44.55,0.0066437628
44.60,0.0066478797
44.65,0.0066528050
44.70,0.0066584786
44.75,0.0066648265
44.80,0.0066717891
44.85,0.0066793142
44.90,0.0066873436
44.95,0.0066958279
45.00,0.0067047244
45.05,0.0067139952
45.10,0.0067235981
45.15,0.0067335032
45.20,0.0067436793
45.25,0.0067541003
45.30,0.0067647481
45.35,0.0067755897
45.40,0.0067866151
45.45,0.0067978101
45.50,0.0068091610
45.55,0.0068206536
45.60,0.0068322858
45.65,0.0068440414
45.70,0.0068559241
45.75,0.0068679289
45.80,0.0068800505
45.85,0.0068922904
45.90,0.0069046514
45.95,0.0069171279
46.00,0.0069297338
46.05,0.0069424631
46.10,0.0069553214
46.15,0.0069683143
46.20,0.0069814497
46.25,0.0069947266
46.30,0.0070081549
46.35,0.0070217424
46.40,0.0070354906
46.45,0.0070494083
46.50,0.0070634997
46.55,0.0070777703
46.60,0.0070922272
46.65,0.0071068769
46.70,0.0071217245
46.75,0.0071367691
46.80,0.0071520270
46.85,0.0071674944
46.90,0.0071831783
46.95,0.0071990839
47.00,0.0072152051
47.05,0.0072315610
47.10,0.0072481423
47.15,0.0072649564
47.20,0.0072820131
47.25,0.0072992910
47.30,0.0073168133
47.35,0.0073345662
47.40,0.0073525626
47.45,0.0073707984
47.50,0.0073892674
47.55,0.0074079735
47.60,0.0074269157
47.65,0.0074460884
47.70,0.0074654901
47.75,0.0074851247
47.80,0.0075049852
47.85,0.0075250599
47.90,0.0075453599
47.95,0.0075658681
48.00,0.0075865900
48.05,0.0076075164
48.10,0.0076286355
48.15,0.0076499581
48.20,0.0076714619
48.25,0.0076931487
48.30,0.0077150143
48.35,0.0077370503
48.40,0.0077592432
48.45,0.0077815969
48.50,0.0078040934
48.55,0.0078267353
48.60,0.0078495145
48.65,0.0078724148
48.70,0.0078954268
48.75,0.0079185618
48.80,0.0079417899
48.85,0.0079651158
48.90,0.0079885237
48.95,0.0080120154
49.00,0.0080355722
49.05,0.0080591980
49.10,0.0080828732
49.15,0.0081065940
49.20,0.0081303557
49.25,0.0081541529
49.30,0.0081779761
49.35,0.0082018105
49.40,0.0082316501
49.45,0.0082554044
49.50,0.0082791559
49.55,0.0083028916
49.60,0.0083266180
49.65,0.0083503220
49.70,0.0083739990
49.75,0.0083976518
49.80,0.0084212683
49.85,0.0084448429
49.90,0.0084683755
49.95,0.0084918635
50.00,0.0085153040
50.05,0.0085386941
50.10,0.0085620331
50.15,0.0085853189
50.20,0.0086085405
50.25,0.0086317202
50.30,0.0086548347
50.35,0.0086778924
50.40,0.0087009082
50.45,0.0087238606
50.50,0.0087467665
50.55,0.0087696267
50.60,0.0087924376
50.65,0.0088152001
50.70,0.0088379383
50.75,0.0088606328
50.80,0.0088833049
50.85,0.0089059547
50.90,0.0089285821
50.95,0.0089511955
51.00,0.0089738062
51.05,0.0089964122
51.10,0.0090190303
51.15,0.0090416698
51.20,0.0090643279
51.25,0.0090870177
51.30,0.0091097504
51.35,0.0091325268
51.40,0.0091553703
51.45,0.0091782818
51.50,0.0092012677
51.55,0.0092243459
51.60,0.0092475126
51.65,0.0092707919
51.70,0.0092941932
51.75,0.0093177222
51.80,0.0093413861
51.85,0.0093652057
51.90,0.0093891788
51.95,0.0094133290
52.00,0.0094376523
52.05,0.0094621759
52.10,0.0094868978
52.15,0.0095118256
52.20,0.0095369816
52.25,0.0095623573
52.30,0.0095879836
52.35,0.0096138464
52.40,0.0096399756
52.45,0.0096663637
52.50,0.0096930284
52.55,0.0097199762
52.60,0.0097472081
52.65,0.0097747268
52.70,0.0098025594
52.75,0.0098285675
52.80,0.0098528620
52.85,0.0098755322
52.90,0.0098966928
52.95,0.0099164052
53.00,0.0099347811
53.05,0.0099518830
53.10,0.0099678021
53.15,0.0099826092
53.20,0.0099963779
53.25,0.0100091761
53.30,0.0100210719
53.35,0.0100321099
53.40,0.0100423638
53.45,0.0100518828
53.50,0.0100607090
53.55,0.0100689018
53.60,0.0100764977
53.65,0.0100835469
53.70,0.0100900754
53.75,0.0100961346
53.80,0.0101017430
53.85,0.0101076998
53.90,0.0101139797
53.95,0.0101205818
54.00,0.0101274624
54.05,0.0101346290
54.10,0.0101420581
54.15,0.0101497313
54.20,0.0101576578
54.25,0.0101658162
54.30,0.0101741934
54.35,0.0101827858
54.40,0.0101915812
54.45,0.0102005880
54.50,0.0102097876
54.55,0.0102191754
54.60,0.0102287484
54.65,0.0102384947
54.70,0.0102484263
54.75,0.0102585228
54.80,0.0102687832
54.85,0.0102791982
54.90,0.0102897752
54.95,0.0103005012
55.00,0.0103113633
55.05,0.0103223696
55.10,0.0103335129
55.15,0.0103447894
55.20,0.0103561757
55.25,0.0103676850
55.30,0.0103793051
55.35,0.0103910407
55.40,0.0104028648
55.45,0.0104147848
55.50,0.0104267914
55.55,0.0104388753
55.60,0.0104510318
55.65,0.0104632396
55.70,0.0104755210
55.75,0.0104878470
55.80,0.0105002094
55.85,0.0105126128
55.90,0.0105250347
55.95,0.0105374800
56.00,0.0105499299
56.05,0.0105623873
56.10,0.0105748419
56.15,0.0105872741
56.20,0.0105996784
56.25,0.0106120594
56.30,0.0106243929
56.35,0.0106366854
56.40,0.0106489230
56.45,0.0106611019
56.50,0.0106731988
56.55,0.0106852259
56.60,0.0106971702
56.65,0.0107090157
56.70,0.0107207606
56.75,0.0107323984
56.80,0.0107439328
56.85,0.0107553434
56.90,0.0107666226
56.95,0.0107777761
57.00,0.0107887890
57.05,0.0107996603
57.10,0.0108103883
57.15,0.0108209588
57.20,0.0108313747
57.25,0.0108416313
57.30,0.0108517101
57.35,0.0108616380
57.40,0.0108713889
57.45,0.0108809620
57.50,0.0108903563
57.55,0.0108995615
57.60,0.0109085906
57.65,0.0109174401
57.70,0.0109260967
57.75,0.0109345661
57.80,0.0109428475
57.85,0.0109509369
57.90,0.0109588308
57.95,0.0109665431
58.00,0.0109740589
58.05,0.0109813828
58.10,0.0109885186
58.15,0.0109954616
58.20,0.0110022137
58.25,0.0110087786
58.30,0.0110151526
58.35,0.0110213468
58.40,0.0110273529
58.45,0.0110331820
58.50,0.0110388212
58.55,0.0110442843
58.60,0.0110495752
58.65,0.0110546881
58.70,0.0110596307
58.75,0.0110643944
58.80,0.0110689979
58.85,0.0110734366
58.90,0.0110777235
58.95,0.0110818502
59.00,0.0111316266
59.05,0.0111355875
59.10,0.0111394087
59.15,0.0111430772
59.20,0.0111465985
59.25,0.0111499894
59.30,0.0111532398
59.35,0.0111563522
59.40,0.0111593381
59.45,0.0111621907
59.50,0.0111649288
59.55,0.0111675318
59.60,0.0111700203
59.65,0.0111723980
59.70,0.0111746565
59.75,0.0111768125
59.80,0.0111788642
59.85,0.0111808116
59.90,0.0111826612
59.95,0.0111844111
60.00,0.0111859422
60.05,0.0111872926
60.10,0.0111884810
60.15,0.0111895381
60.20,0.0111904768
60.25,0.0111913057
60.30,0.0111920461
60.35,0.0111927064
60.40,0.0111932987
60.45,0.0111938315
60.50,0.0111943055
60.55,0.0111947302
60.60,0.0111951130
60.65,0.0111954631
60.70,0.0111957788
60.75,0.0111960694
60.80,0.0111963209
60.85,0.0111965649
60.90,0.0111967782
60.95,0.0111969709
61.00,0.0111971507
61.05,0.0111951856
61.10,0.0111912396
61.15,0.0111854747
61.20,0.0111780176
61.25,0.0111689819
61.30,0.0111585017
61.35,0.0111466683
61.40,0.0111335814
61.45,0.0111193322
61.50,0.0111039933
61.55,0.0110876448
61.60,0.0110703614
61.65,0.0110522090
61.70,0.0110332286
61.75,0.0110135023
61.80,0.0109930681
61.85,0.0109719671
61.90,0.0109502617
61.95,0.0109279798
62.00,0.0108576929
62.05,0.0108345393
62.10,0.0108109219
62.15,0.0107868761
62.20,0.0107624326
62.25,0.0107376166
62.30,0.0107124578
62.35,0.0106869712
62.40,0.0106611997
62.45,0.0106351413
62.50,0.0106088351
62.55,0.0105822906
62.60,0.0105555356
62.65,0.0105285812
62.70,0.0105014490
62.75,0.0104741454
62.80,0.0104466937
62.85,0.0104191098
62.90,0.0103914095
62.95,0.0103635993
63.00,0.0103356801
63.05,0.0103076929
63.10,0.0102818124
63.15,0.0102574108
63.20,0.0102352276
63.25,0.0102147330
