Time Series 9 = CellDef_5.Attractant (Concentration)

Time,Time Series 9
0,0.0017820373
0.05,0.0017820373
0.10,0.0017820373
0.15,0.0017820373
0.20,0.0017820373
0.25,0.0017820373
0.30,0.0017820373
0.35,0.0017820373
0.40,0.0017820373
0.45,0.0017820373
0.50,0.0017820373
0.55,0.0017820373
0.60,0.0017820373
0.65,0.0017820373
0.70,0.0017820373
0.75,0.0017820373
0.80,0.0017820373
0.85,0.0017820373
0.90,0.0017820373
0.95,0.0017820373
1.00,0.0017820373
1.05,0.0017820373
1.10,0.0017820373
1.15,0.0017820373
1.20,0.0017820373
1.25,0.0017820373
1.30,0.0017820373
1.35,0.0017820373
1.40,0.0017820373
1.45,0.0017820373
1.50,0.0017820373
1.55,0.0017820373
1.60,0.0017820373
1.65,0.0017820373
1.70,0.0017820373
1.75,0.0017820373
1.80,0.0017820373
1.85,0.0017820373
1.90,0.0017820373
1.95,0.0017820373
2.00,0.0017820373
2.05,0.0017820373
2.10,0.0017826284
2.15,0.0017837652
2.20,0.0017854091
2.25,0.0017875223
2.30,0.0017900703
2.35,0.0017930213
2.40,0.0017963476
2.45,0.0018000202
2.50,0.0018040158
2.55,0.0018083110
2.60,0.0018128846
2.65,0.0018177172
2.70,0.0018227911
2.75,0.0018280888
2.80,0.0018335963
2.85,0.0018392988
2.90,0.0018451823
2.95,0.0018512367
3.00,0.0018574488
3.05,0.0018638097
3.10,0.0018703085
3.15,0.0018769376
3.20,0.0018836872
3.25,0.0018905512
3.30,0.0018975213
3.35,0.0019045919
3.40,0.0019118374
3.45,0.0019189568
3.50,0.0019262508
3.55,0.0019336246
3.60,0.0019410705
3.65,0.0019485871
3.70,0.0019561693
3.75,0.0019638136
3.80,0.0019715172
3.85,0.0019792775
3.90,0.0019870915
3.95,0.0019949561
4.00,0.0020028683
4.05,0.0020108283
4.10,0.0020188326
4.15,0.0020268811
4.20,0.0020349692
4.25,0.0020430970
4.30,0.0020512650
4.35,0.0020594674
4.40,0.0020677084
4.45,0.0020759809
4.50,0.0020842876
4.55,0.0020926276
4.60,0.0021010002
4.65,0.0021094047
4.70,0.0021178378
4.75,0.0021263012
4.80,0.0021347948
4.85,0.0021433153
4.90,0.0021518639
4.95,0.0021819812
5.00,0.0021907240
5.05,0.0021994929
5.10,0.0022082897
5.15,0.0022171123
5.20,0.0022259585
5.25,0.0022348310
5.30,0.0022437286
5.35,0.0022526511
5.40,0.0022615995
5.45,0.0022705679
5.50,0.0022795598
5.55,0.0022885764
5.60,0.0022976128
5.65,0.0023066713
5.70,0.0023157506
5.75,0.0023248517
5.80,0.0023339728
5.85,0.0023431126
5.90,0.0023522694
5.95,0.0023614473
6.00,0.0023706418
6.05,0.0023798516
6.10,0.0023890787
6.15,0.0023983209
6.20,0.0024075762
6.25,0.0024168445
6.30,0.0024261251
6.35,0.0024354167
6.40,0.0024447164
6.45,0.0024540285
6.50,0.0024633440
6.55,0.0024726691
6.60,0.0024819945
6.65,0.0024913279
6.70,0.0025006607
6.75,0.0025099935
6.80,0.0025193256
6.85,0.0025286544
6.90,0.0025379779
6.95,0.0025472958
7.00,0.0025566039
7.05,0.0025659022
7.10,0.0025751898
7.15,0.0025844614
7.20,0.0025937175
7.25,0.0026029514
7.30,0.0026121687
7.35,0.0026213604
7.40,0.0026305292
7.45,0.0026396685
7.50,0.0026487773
7.55,0.0026578531
7.60,0.0026668950
7.65,0.0026758972
7.70,0.0026848626
7.75,0.0026937833
7.80,0.0027026588
7.85,0.0027114886
7.90,0.0027202670
7.95,0.0027289910
8.00,0.0027376642
8.05,0.0027462759
8.10,0.0027548275
8.15,0.0027633160
8.20,0.0027717382
8.25,0.0027800929
8.30,0.0027883777
8.35,0.0027965880
8.40,0.0028047231
8.45,0.0028127821
8.50,0.0028207586
8.55,0.0028286544
8.60,0.0028364633
8.65,0.0028441865
8.70,0.0028518226
8.75,0.0028593659
8.80,0.0028668176
8.85,0.0028741746
8.90,0.0028814333
8.95,0.0028885950
9.00,0.0028956588
9.05,0.0029026198
9.10,0.0029094778
9.15,0.0029162329
9.20,0.0029228826
9.25,0.0029294267
9.30,0.0029358624
9.35,0.0029421879
9.40,0.0029484082
9.45,0.0029545173
9.50,0.0029605159
9.55,0.0029664058
9.60,0.0029721819
9.65,0.0029778481
9.70,0.0029834013
9.75,0.0029888439
9.80,0.0029941783
9.85,0.0029993979
9.90,0.0030045088
9.95,0.0030095095
10.00,0.0030144013
10.05,0.0030191843
10.10,0.0030238596
10.15,0.0030284298
10.20,0.0030328962
10.25,0.0030372581
10.30,0.0030415207
10.35,0.0030456863
10.40,0.0030497562
10.45,0.0030537324
10.50,0.0030576249
10.55,0.0030614287
10.60,0.0030651600
10.65,0.0030688164
10.70,0.0030724099
10.75,0.0030759447
10.80,0.0030794351
10.85,0.0030828903
10.90,0.0030863218
10.95,0.0030897425
11.00,0.0030931633
11.05,0.0030966026
11.10,0.0031000657
11.15,0.0031035715
11.20,0.0031071289
11.25,0.0031107448
11.30,0.0031144305
11.35,0.0031181944
11.40,0.0031220377
11.45,0.0031259721
11.50,0.0031299954
11.55,0.0031341133
11.60,0.0031383317
11.65,0.0031426474
11.70,0.0031470649
11.75,0.0031515872
11.80,0.0031562119
11.85,0.0031609435
11.90,0.0031657796
11.95,0.0031707229
12.00,0.0031757753
12.05,0.0031809350
12.10,0.0031862031
12.15,0.0031915780
12.20,0.0031970628
12.25,0.0032026556
12.30,0.0032083564
12.35,0.0032141656
12.40,0.0032200832
12.45,0.0032261075
12.50,0.0032322377
12.55,0.0032384754
12.60,0.0032448182
12.65,0.0032512660
12.70,0.0032578160
12.75,0.0032644717
12.80,0.0032712277
12.85,0.0032780846
12.90,0.0032850427
12.95,0.0032920986
13.00,0.0032992517
13.05,0.0033064994
13.10,0.0033138427
13.15,0.0033212791
13.20,0.0033288044
13.25,0.0033364207
13.30,0.0033441258
13.35,0.0033519152
13.40,0.0033597888
13.45,0.0033677451
13.50,0.0033757801
13.55,0.0033838940
13.60,0.0033920852
13.65,0.0034003521
13.70,0.0034086888
13.75,0.0034170980
13.80,0.0034255728
13.85,0.0034341128
13.90,0.0034427189
13.95,0.0034513839
14.00,0.0034601092
14.05,0.0034688923
14.10,0.0034777299
14.15,0.0034866203
14.20,0.0034955603
14.25,0.0035045496
14.30,0.0035135865
14.35,0.0035226650
14.40,0.0035317892
14.45,0.0035409499
14.50,0.0035501523
