Time Series 6 = CellDef_1.Attractant (Concentration)
Time Series 7 = CellDef_2.Attractant (Concentration)
Time Series 8 = CellDef_3.Attractant (Concentration)
Time Series 9 = CellDef_4.Attractant (Concentration)
Time Series 10 = CellDef_5.Attractant (Concentration)

Time,Time Series 6,Time Series 7,Time Series 8,Time Series 9,Time Series 10
23.86,0.1857434273,0.3779561758,0.2499583960,0.2347200394,0.2773721457
23.88,0.1857454777,0.3780384779,0.2500189543,0.2347043753,0.2773737669
23.90,0.1857475638,0.3781208515,0.2500795841,0.2346883297,0.2773767233
23.92,0.1857494354,0.3781077862,0.2501403570,0.2346723318,0.2773801088
23.94,0.1857512116,0.3781898022,0.2502011061,0.2346563101,0.2773844004
23.96,0.1857528925,0.3782723188,0.2502620459,0.2346404076,0.2773894072
23.98,0.1857544422,0.3783548355,0.2503228903,0.2346239805,0.2773949385
24.00,0.1857558846,0.3784374952,0.2503837347,0.2346078873,0.2774013281
24.02,0.1857573867,0.3785204172,0.2504447699,0.2345917702,0.2774080992
24.04,0.1857586503,0.3786035299,0.2505058289,0.2345755100,0.2774154902
24.06,0.1857599616,0.3786866665,0.2505668879,0.2345592737,0.2774235249
24.08,0.1857611656,0.3787701368,0.2506281137,0.2345429659,0.2774318695
24.10,0.1857622623,0.3788538456,0.2506892443,0.2345264673,0.2774409056
24.12,0.1857633352,0.3789376259,0.2507504463,0.2345101595,0.2774502277
24.14,0.1857643247,0.3790214062,0.2508117914,0.2344937086,0.2774600029
24.16,0.1857652307,0.3791056633,0.2508731604,0.2344772577,0.2774699926
24.18,0.1857662082,0.3791897297,0.2509345770,0.2344606876,0.2774805069
24.20,0.1857670307,0.3792742729,0.2509959459,0.2344442368,0.2774912834
24.22,0.1857679248,0.3793588161,0.2510574818,0.2344276190,0.2775025606
24.24,0.1857687235,0.3794436455,0.2511189938,0.2344109058,0.2775139093
24.26,0.1857694507,0.3795285702,0.2511804819,0.2343942642,0.2775256395
24.28,0.1857701063,0.3796136141,0.2512421846,0.2343775272,0.2775375605
24.30,0.1857707381,0.3796988726,0.2513039112,0.2343607664,0.2775497675
24.32,0.1857713938,0.3797842503,0.2513655186,0.2343440294,0.2775623560
24.34,0.1857720375,0.3798698902,0.2514273643,0.2343271971,0.2775749207
24.36,0.1857726216,0.3799555540,0.2514890909,0.2343101978,0.2775877476
24.38,0.1857730746,0.3800413847,0.2515510082,0.2342933416,0.2776008606
24.40,0.1857736707,0.3801273823,0.2516128540,0.2342765808,0.2776139259
24.42,0.1857741237,0.3802134275,0.2516748667,0.2342595577,0.2776273966
24.44,0.1857746363,0.3802999735,0.2517367840,0.2342426062,0.2776409864
24.46,0.1857750297,0.3803865194,0.2517988920,0.2342254877,0.2776546478
24.48,0.1857755542,0.3804730654,0.2518610239,0.2342085123,0.2776683569
24.50,0.1857760191,0.3805598259,0.2519230843,0.2341912985,0.2776824236
24.52,0.1857764006,0.3806467533,0.2519852877,0.2341742039,0.2776963234
24.54,0.1857768178,0.3807338238,0.2520473242,0.2341571093,0.2777105570
24.56,0.1857771516,0.3808210135,0.2521096945,0.2341396809,0.2777247906
24.58,0.1857774615,0.3809083223,0.2521719933,0.2341226339,0.2777391911
24.60,0.1857778192,0.3809960127,0.2522342682,0.2341051817,0.2777534723
24.62,0.1857781768,0.3810834885,0.2522966862,0.2340879917,0.2777681351
24.64,0.1857784986,0.3811712265,0.2523589849,0.2340714931,0.2777827501
24.66,0.1857787848,0.3812592745,0.2524215221,0.2340562582,0.2777973890
24.68,0.1857791066,0.3813471794,0.2524840593,0.2340417147,0.2778120041
24.70,0.1857793093,0.3814352989,0.2525464773,0.2340281725,0.2778268099
24.72,0.1857796669,0.3815237284,0.2526090622,0.2340153217,0.2778416634
24.74,0.1857798696,0.3816121578,0.2526716709,0.2340033293,0.2778565645
24.76,0.1857800961,0.3817006350,0.2527342796,0.2339919090,0.2778714657
24.78,0.1857804060,0.3817895174,0.2527969837,0.2339812756,0.2778864622
24.80,0.1857806683,0.3818783998,0.2528596401,0.2339713097,0.2779015779
24.82,0.1857808828,0.3819673061,0.2529224396,0.2339616776,0.2779165983
24.84,0.1857811093,0.3820565224,0.2529850960,0.2339528322,0.2779317141
24.86,0.1857813358,0.3821455002,0.2530479670,0.2339443922,0.2779468060
24.88,0.1857813716,0.3822347164,0.2531109095,0.2339363813,0.2779619932
24.90,0.1857811809,0.3823243618,0.2531738281,0.2339290142,0.2779771328
24.92,0.1857808471,0.3824139595,0.2532366037,0.2339220762,0.2779923916
24.94,0.1857802987,0.3825037479,0.2532996178,0.2339154243,0.2780076027
24.96,0.1857796073,0.3825933933,0.2533625841,0.2339093924,0.2780226946
24.98,0.1857786775,0.3826834679,0.2534257412,0.2339034319,0.2780379534
25.00,0.1857776999,0.3827733755,0.2534886599,0.2338980436,0.2780532360
25.02,0.1857765436,0.3828636169,0.2535516739,0.2338928938,0.2780685186
25.04,0.1857752204,0.3829539776,0.2536148071,0.2338880539,0.2780838251
25.06,0.1857738733,0.3830444098,0.2536779165,0.2338835001,0.2780990839
25.08,0.1857723236,0.3831348181,0.2537411928,0.2338791609,0.2781143427
25.10,0.1857707024,0.3832253695,0.2538043022,0.2338751078,0.2781296730
25.12,0.1857690454,0.3833161116,0.2538675785,0.2338713646,0.2781450033
25.14,0.1857671618,0.3834069014,0.2539307594,0.2338678598,0.2781603575
25.16,0.1857652426,0.3834978580,0.2539940357,0.2338644505,0.2781754494
25.18,0.1857632399,0.3835888863,0.2540574074,0.2338612080,0.2781908989
25.20,0.1857611656,0.3836799622,0.2541206598,0.2338581562,0.2782062054
25.22,0.1857589722,0.3837713957,0.2541840553,0.2338556051,0.2782214642
25.24,0.1857566357,0.3838625431,0.2542475462,0.2338529348,0.2782366037
25.26,0.1857544422,0.3839541197,0.2543107986,0.2338503122,0.2782519817
25.28,0.1857520819,0.3840456009,0.2543743134,0.2338480234,0.2782673597
25.30,0.1857496500,0.3841372252,0.2544378042,0.2338458061,0.2782825470
25.32,0.1857471228,0.3842290640,0.2545012712,0.2338437557,0.2782979012
25.34,0.1857445717,0.3843208075,0.2545648336,0.2338418961,0.2783129692
25.36,0.1857419848,0.3844126463,0.2546282768,0.2338400841,0.2783282518
25.38,0.1857392669,0.3845045805,0.2546918869,0.2338382483,0.2783435106
25.40,0.1857365370,0.3845966101,0.2547555208,0.2338366032,0.2783588409
25.42,0.1857338071,0.3846890926,0.2548190594,0.2338352203,0.2783740282
25.44,0.1857310176,0.3847810745,0.2548827171,0.2338337183,0.2783891201
25.46,0.1857282400,0.3848734379,0.2549463511,0.2338323593,0.2784043312
25.48,0.1857252479,0.3849658012,0.2550100803,0.2338311672,0.2784196138
25.50,0.1857223868,0.3850583076,0.2550737381,0.2338299990,0.2784346104
25.52,0.1857193947,0.3851509571,0.2551374197,0.2338289261,0.2784500360
25.54,0.1857164860,0.3852434635,0.2552011728,0.2338278055,0.2784650564
25.56,0.1857134104,0.3853362799,0.2552648544,0.2338268280,0.2784802914
25.58,0.1857103586,0.3854289293,0.2553285360,0.2338256598,0.2784953594
25.60,0.1857072234,0.3855219364,0.2553923368,0.2338248968,0.2785103798
25.62,0.1857041717,0.3856148720,0.2554560900,0.2338241100,0.2785254717
25.64,0.1857009649,0.3857077837,0.2555200577,0.2338232517,0.2785405397
25.66,0.1856978297,0.3858010054,0.2555838108,0.2338224411,0.2785555363
25.68,0.1856946230,0.3858939648,0.2556477070,0.2338218451,0.2785705090
25.70,0.1856913447,0.3859872818,0.2557115078,0.2338211298,0.2785856485
25.72,0.1856881380,0.3860807896,0.2557753563,0.2338206291,0.2786005974
25.74,0.1856848240,0.3861742496,0.2558391809,0.2338198900,0.2786154270
25.76,0.1856815696,0.3862673998,0.2559031248,0.2338195086,0.2786303997
25.78,0.1856781721,0.3863608122,0.2559669733,0.2338189363,0.2786453962
25.80,0.1856749654,0.3864542723,0.2560308933,0.2338184357,0.2786603689
25.82,0.1856715679,0.3865478992,0.2560948610,0.2338178635,0.2786751747
25.84,0.1856681943,0.3866415024,0.2561586618,0.2338175774,0.2786901236
25.86,0.1856646538,0.3867352724,0.2562227011,0.2338170528,0.2787049770
25.88,0.1856613517,0.3868291140,0.2562865734,0.2338169098,0.2787197828
25.90,0.1856579542,0.3869230032,0.2563505650,0.2338167191,0.2787346363
25.92,0.1856544495,0.3870166779,0.2564145327,0.2338167191,0.2787494659
25.94,0.1856509805,0.3871107101,0.2564785242,0.2338168383,0.2787641525
25.96,0.1856474638,0.3872045279,0.2565425158,0.2338170528,0.2787789106
25.98,0.1856439590,0.3872985840,0.2566064358,0.2338173389,0.2787937403
26.00,0.1856404185,0.3873925686,0.2566703796,0.2338179350,0.2788082838
26.02,0.1856368661,0.3874866486,0.2567343712,0.2338182926,0.2788232088
26.04,0.1856333256,0.3875807524,0.2567984343,0.2338189363,0.2788377523
26.06,0.1856297493,0.3876749754,0.2568623543,0.2338196039,0.2788523674
26.08,0.1856261134,0.3877692461,0.2569263697,0.2338203907,0.2788670540
26.10,0.1856225491,0.3878633261,0.2569904327,0.2338211298,0.2788815975
26.12,0.1856188655,0.3879577160,0.2570544004,0.2338222742,0.2788962603
26.14,0.1856152415,0.3880519390,0.2571185112,0.2338232279,0.2789108038
26.16,0.1856116056,0.3881463051,0.2571824074,0.2338240862,0.2789251328
26.18,0.1856078625,0.3882407427,0.2572464466,0.2338251352,0.2789396286
26.20,0.1856042385,0.3883352995,0.2573104143,0.2338263512,0.2789543867
26.22,0.1856004238,0.3884295225,0.2573745251,0.2338274717,0.2789686918
26.24,0.1855968237,0.3885241032,0.2574385166,0.2338286638,0.2789831638
26.26,0.1855930448,0.3886185646,0.2575024605,0.2338300467,0.2789974451
26.28,0.1855892658,0.3887131214,0.2575664520,0.2338312387,0.2790119886
26.30,0.1855855465,0.3888076067,0.2576304913,0.2338325024,0.2790263414
26.32,0.1855818033,0.3889023304,0.2576944590,0.2338339806,0.2790407896
26.34,0.1855779767,0.3889967203,0.2577583790,0.2338352680,0.2790550947
26.36,0.1855741143,0.3890912771,0.2578224182,0.2338366508,0.2790693045
26.38,0.1855702996,0.3891861200,0.2578863621,0.2338379860,0.2790836096
26.40,0.1855664134,0.3892807007,0.2579504013,0.2338396549,0.2790978670
26.42,0.1855625987,0.3893753052,0.2580143452,0.2338409901,0.2791122198
26.44,0.1855587244,0.3894700050,0.2580782890,0.2338426113,0.2791263819
26.46,0.1855548978,0.3895647287,0.2581422567,0.2338440895,0.2791404247
26.48,0.1855509162,0.3896594763,0.2582061768,0.2338455200,0.2791546822
26.50,0.1855468750,0.3897539616,0.2582700968,0.2338471889,0.2791688919
26.52,0.1855429888,0.3898488283,0.2583340168,0.2338486910,0.2791828394
26.54,0.1855391502,0.3899435997,0.2583979607,0.2338501453,0.2791970730
26.56,0.1855351448,0.3900382996,0.2584618330,0.2338518143,0.2792109966
26.58,0.1855311275,0.3901327848,0.2585256577,0.2338534355,0.2792251587
26.60,0.1855272412,0.3902276516,0.2585896254,0.2338551044,0.2792391539
26.62,0.1855231404,0.3903224707,0.2586535215,0.2338565588,0.2792530775
26.64,0.1855191350,0.3904172421,0.2587172270,0.2338582277,0.2792670250
26.66,0.1855151534,0.3905118942,0.2587812185,0.2338598490,0.2792809010
26.68,0.1855111122,0.3906066418,0.2588449717,0.2338614464,0.2792948723
26.70,0.1855069637,0.3907013893,0.2589087486,0.2338629484,0.2793087721
26.72,0.1855028749,0.3907961607,0.2589725733,0.2338646889,0.2793226242
26.74,0.1854988337,0.3908907652,0.2590363741,0.2338662863,0.2793365002
26.76,0.1854946971,0.3909855127,0.2590999842,0.2338677168,0.2793503523
26.78,0.1854906321,0.3910803556,0.2591637373,0.2338694811,0.2793641329
26.80,0.1854863763,0.3911749840,0.2592274904,0.2338711739,0.2793777704
26.82,0.1854823589,0.3912695646,0.2592911720,0.2338726282,0.2793915033
26.84,0.1854781985,0.3913641453,0.2593547583,0.2338742495,0.2794053078
26.86,0.1854739547,0.3914588928,0.2594185114,0.2338758945,0.2794189453
26.88,0.1854697227,0.3915534735,0.2594821215,0.2338774443,0.2794326544
26.90,0.1854657292,0.3916480780,0.2595457077,0.2338790894,0.2794462442
26.92,0.1854620099,0.3917426109,0.2596092224,0.2338807106,0.2794598579
26.94,0.1854586720,0.3918371201,0.2596728563,0.2338823795,0.2794734955
26.96,0.1854553461,0.3919318676,0.2597363710,0.2338838577,0.2794869423
26.98,0.1854521513,0.3920262098,0.2597999096,0.2338854790,0.2795005322
27.00,0.1854492784,0.3921207190,0.2598634243,0.2338870287,0.2795140028
27.02,0.1854466915,0.3922152519,0.2599268913,0.2338886499,0.2795275450
27.04,0.1854441285,0.3923097134,0.2599904060,0.2338899612,0.2795409918
27.06,0.1854417324,0.3924043417,0.2600537539,0.2338915586,0.2795545101
27.08,0.1854393363,0.3924985170,0.2601171732,0.2338931084,0.2795677900
27.10,0.1854372263,0.3925928354,0.2601805210,0.2338947773,0.2795811653
27.12,0.1854352713,0.3926872969,0.2602437496,0.2338962793,0.2795946360
27.14,0.1854334116,0.3927818060,0.2603071213,0.2338978052,0.2796078682
27.16,0.1854317188,0.3928759098,0.2603704453,0.2338991880,0.2796211481
27.18,0.1854300499,0.3929702759,0.2604335070,0.2339007139,0.2796344995
27.20,0.1854285359,0.3930645227,0.2604968309,0.2339022875,0.2796476364
27.22,0.1854271173,0.3931586504,0.2605599403,0.2339037657,0.2796609163
27.24,0.1854258180,0.3932527304,0.2606231213,0.2339052200,0.2796740770
27.26,0.1854245186,0.3933467388,0.2606861830,0.2339066267,0.2796873808
27.28,0.1854233861,0.3934408188,0.2607492924,0.2339080334,0.2797004938
27.30,0.1854221702,0.3935349226,0.2608123779,0.2339094639,0.2797135353
27.32,0.1854212523,0.3936288357,0.2608753681,0.2339107752,0.2797267675
27.34,0.1854202390,0.3937228441,0.2609382868,0.2339122772,0.2797398806
27.36,0.1854193807,0.3938166142,0.2610013247,0.2339136839,0.2797529221
27.38,0.1854185343,0.3939107180,0.2610641718,0.2339150429,0.2797659397
27.40,0.1854177117,0.3940043211,0.2611269712,0.2339164495,0.2797788620
27.42,0.1854170322,0.3940980434,0.2611898184,0.2339178801,0.2797920227
27.44,0.1854163885,0.3941918850,0.2612526894,0.2339190722,0.2798049450
27.46,0.1854158640,0.3942854166,0.2613155127,0.2339205027,0.2798178434
27.48,0.1854151368,0.3943789959,0.2613781691,0.2339217663,0.2798306227
27.50,0.1854147196,0.3944726229,0.2614408493,0.2339231730,0.2798436165
27.52,0.1854141712,0.3945659876,0.2615034103,0.2339245081,0.2798564911
27.54,0.1854136944,0.3946593761,0.2615659952,0.2339257717,0.2798693180
27.56,0.1854133368,0.3947528601,0.2616285324,0.2339269876,0.2798822165
27.58,0.1854129434,0.3948462486,0.2616909266,0.2339282036,0.2798949480
27.60,0.1854125857,0.3949395418,0.2617534637,0.2339296103,0.2799077988
27.62,0.1854122162,0.3950328112,0.2618158102,0.2339306831,0.2799202919
27.64,0.1854119062,0.3951258659,0.2618781805,0.2339319706,0.2799331903
27.66,0.1854115844,0.3952133417,0.2619405031,0.2339331627,0.2799458742
27.68,0.1854113460,0.3952953100,0.2620028257,0.2339343071,0.2799586058
27.70,0.1854111552,0.3953726292,0.2620651960,0.2339354038,0.2799711943
27.72,0.1854109406,0.3954450369,0.2621273756,0.2339366913,0.2799838781
27.74,0.1854107499,0.3955127716,0.2621894360,0.2339378595,0.2799965382
27.76,0.1854105949,0.3955769062,0.2622514963,0.2339389563,0.2800091267
27.78,0.1854104280,0.3956369638,0.2623134613,0.2339399815,0.2800215960
27.80,0.1854103208,0.3956933737,0.2623755693,0.2339411259,0.2800340652
27.82,0.1854101777,0.3957463741,0.2624374390,0.2339421272,0.2800466299
27.84,0.1854100347,0.3957959414,0.2624994040,0.2339432955,0.2800590754
27.86,0.1854099512,0.3958428383,0.2625611782,0.2339443445,0.2800715923
27.88,0.1854098916,0.3958866596,0.2626230240,0.2339452982,0.2800840378
27.90,0.1854099035,0.3959277391,0.2626848221,0.2339462519,0.2800965309
27.92,0.1854098201,0.3959664345,0.2627463341,0.2339474440,0.2801088333
27.94,0.1854097843,0.3960025311,0.2628080845,0.2339482546,0.2801212311
27.96,0.1854098558,0.3960369587,0.2628695488,0.2339493036,0.2801337481
27.98,0.1854097605,0.3960689068,0.2629311800,0.2339502573,0.2801459789
28.00,0.1854097486,0.3960990191,0.2629925251,0.2339511633,0.2801583052
28.02,0.1854097843,0.3961272001,0.2630540609,0.2339522123,0.2801706076
28.04,0.1854112744,0.3961536407,0.2631154299,0.2339529991,0.2801827431
28.06,0.1854143381,0.3961787462,0.2631766796,0.2339538336,0.2801950932
28.08,0.1854186416,0.3962021589,0.2632380009,0.2339546442,0.2802074671
28.10,0.1854243517,0.3962238312,0.2632991791,0.2339555502,0.2802195787
28.12,0.1854311705,0.3962445974,0.2633601665,0.2339566231,0.2802317381
28.14,0.1854391932,0.3962641478,0.2634213686,0.2339573860,0.2802439213
28.16,0.1854483008,0.3962820768,0.2634822607,0.2339579821,0.2802561998
28.18,0.1854583502,0.3962992430,0.2635433197,0.2339587927,0.2802681684
28.20,0.1854693770,0.3963150740,0.2636041880,0.2339596033,0.2802803278
28.22,0.1854812741,0.3963302612,0.2636649370,0.2339603424,0.2802924156
28.24,0.1854940295,0.3963441372,0.2637258053,0.2339610100,0.2803045273
28.26,0.1855075240,0.3963572025,0.2637863874,0.2339618683,0.2803166151
28.28,0.1855216742,0.3963697433,0.2638470411,0.2339624882,0.2812019825
28.30,0.1855367303,0.3963812590,0.2639075518,0.2339631796,0.2812140703
28.32,0.1855522394,0.3963921309,0.2639681578,0.2339637280,0.2812265873
28.34,0.1855684161,0.3964025259,0.2640286207,0.2339644670,0.2812387228
28.36,0.1855851173,0.3964120388,0.2640890837,0.2339650631,0.2812510490
28.38,0.1856024623,0.3964210033,0.2641493559,0.2339657068,0.2812632084
28.40,0.1856202602,0.3964295864,0.2642095089,0.2339661837,0.2812754869
28.42,0.1856385112,0.3964373827,0.2642697573,0.2339667320,0.2812876701
28.44,0.1856573105,0.3964447498,0.2643299103,0.2339673519,0.2812997580
28.46,0.1856762767,0.3964516878,0.2643898964,0.2339678049,0.2813119650
28.48,0.1856957674,0.3964581251,0.2644499063,0.2339682817,0.2813242674
28.50,0.1857156277,0.3964643478,0.2645098448,0.2339688301,0.2813363314
28.52,0.1857359886,0.3964698076,0.2645697355,0.2339692593,0.2813485384
28.54,0.1857564569,0.3964753628,0.2646295786,0.2339696884,0.2813606739
28.56,0.1857773185,0.3964802742,0.2646892309,0.2339700699,0.2813727856
28.58,0.1857984424,0.3964846611,0.2647488356,0.2339705467,0.2813850164
28.60,0.1858198881,0.3964891195,0.2648084879,0.2339710712,0.2813968897
28.62,0.1858415246,0.3964932203,0.2648679018,0.2339712143,0.2814092159
28.64,0.1858634591,0.3964971781,0.2649273396,0.2339716196,0.2814212084
28.66,0.1858855009,0.3965004206,0.2649867058,0.2339720011,0.2814331532
28.68,0.1859078169,0.3965038061,0.2650460243,0.2339721441,0.2814454317
28.70,0.1859303594,0.3965069056,0.2651051521,0.2339725256,0.2814573050
28.72,0.1859530330,0.3965097666,0.2651642561,0.2339727879,0.2814694166
28.74,0.1859760046,0.3965126038,0.2652234316,0.2339730978,0.2814815521
28.76,0.1859989285,0.3965148687,0.2652822971,0.2339732170,0.2814935207
28.78,0.1860221386,0.3965172291,0.2653414249,0.2339735508,0.2815055132
28.80,0.1860454798,0.3965193748,0.2654000521,0.2339737415,0.2815175533
28.82,0.1860689163,0.3965214014,0.2654588938,0.2339738607,0.2815295458
28.84,0.1860924840,0.3965233088,0.2655177116,0.2339740038,0.2815414667
28.86,0.1861162186,0.3965250254,0.2655760527,0.2339741230,0.2815535307
28.88,0.1861400962,0.3965265751,0.2656346798,0.2339741945,0.2815654993
28.90,0.1861640215,0.3965280533,0.2656931162,0.2339740753,0.2815775156
28.92,0.1861880302,0.3965294838,0.2657516479,0.2339742661,0.2815895557
28.94,0.1862121701,0.3965306759,0.2658097267,0.2339743376,0.2816014290
28.96,0.1862362981,0.3965320110,0.2658680439,0.2339743614,0.2816133976
28.98,0.1862606049,0.3965330839,0.2659261703,0.2339744329,0.2816251993
29.00,0.1862849593,0.3965340137,0.2659841537,0.2339743137,0.2816370964
29.02,0.1863094211,0.3965348482,0.2660421848,0.2339744329,0.2816490889
29.04,0.1863338709,0.3965357065,0.2661000729,0.2339743137,0.2816611290
29.06,0.1863584995,0.3965363264,0.2661579370,0.2339740992,0.2816729784
29.08,0.1863830686,0.3965371370,0.2662156105,0.2339738846,0.2816849470
29.10,0.1864077568,0.3965377569,0.2662733555,0.2339739084,0.2816968203
29.12,0.1864324689,0.3965382338,0.2663309097,0.2339737415,0.2817088366
29.14,0.1864571452,0.3965390205,0.2663882971,0.2339734793,0.2817206383
29.16,0.1864819527,0.3965394974,0.2664457083,0.2339732647,0.2817325592
29.18,0.1865067601,0.3965398073,0.2665030479,0.2339730740,0.2817444801
29.20,0.1865317106,0.3965401649,0.2665604115,0.2339728832,0.2817562580
29.22,0.1865566134,0.3965404272,0.2666176796,0.2339725733,0.2817682981
29.24,0.1865815997,0.3965407848,0.2666745424,0.2339723587,0.2817800283
29.26,0.1866066933,0.3965410233,0.2667315722,0.2339719296,0.2817921162
29.28,0.1866316199,0.3965410471,0.2667882681,0.2339715958,0.2818039656
29.30,0.1866567373,0.3965412855,0.2668452501,0.2339713097,0.2818158865
29.32,0.1866818547,0.3965414047,0.2669019461,0.2339709520,0.2818277359
29.34,0.1867070079,0.3965415001,0.2669586420,0.2339705944,0.2818397045
29.36,0.1867321849,0.3965414524,0.2670150518,0.2339700460,0.2818515062
29.38,0.1867573142,0.3965415716,0.2670716047,0.2339696407,0.2818634987
29.40,0.1867825389,0.3965415001,0.2671279907,0.2339691401,0.2818754196
29.42,0.1868077397,0.3965415001,0.2671842813,0.2339687586,0.2818872929
29.44,0.1868329644,0.3965415001,0.2672404289,0.2339681625,0.2818991661
29.46,0.1868582487,0.3965415239,0.2672965527,0.2339675426,0.2819110394
29.48,0.1868835330,0.3965413809,0.2673526764,0.2339670181,0.2819229841
29.50,0.1869088769,0.3965413094,0.2674085379,0.2339664698,0.2819348812
29.52,0.1869341850,0.3965411901,0.2674643755,0.2339657545,0.2819469452
29.54,0.1869595647,0.3965410471,0.2675200701,0.2339652300,0.2819586992
29.56,0.1869849086,0.3965408325,0.2675758123,0.2339646578,0.2819707394
29.58,0.1870102406,0.3965407372,0.2676313877,0.2339638710,0.2819825649
29.60,0.1870356679,0.3965405703,0.2676867962,0.2339631796,0.2819944859
29.62,0.1870611548,0.3965430021,0.2677422762,0.2339624405,0.2820064783
29.64,0.1870865107,0.3965480566,0.2677976370,0.2339617252,0.2820184946
29.66,0.1871119261,0.3965556383,0.2678526640,0.2339610100,0.2820304871
29.68,0.1871373892,0.3965652227,0.2679077864,0.2339601040,0.2820424080
29.70,0.1871628642,0.3965771437,0.2679628849,0.2339594126,0.2820543051
29.72,0.1871883631,0.3965909719,0.2680177927,0.2339584827,0.2820661545
29.74,0.1872138023,0.3966068268,0.2680725813,0.2339577675,0.2820781469
29.76,0.1872393727,0.3966239452,0.2681273699,0.2339567900,0.2820901632
29.78,0.1872648716,0.3966432810,0.2681819916,0.2339559078,0.2821022272
29.80,0.1872904897,0.3966638565,0.2682366133,0.2339549065,0.2821142197
29.82,0.1873159289,0.3966860533,0.2682910681,0.2339539766,0.2821262836
29.84,0.1873415589,0.3967096567,0.2683453798,0.2339530230,0.2821382046
29.86,0.1873671055,0.3967343569,0.2683997393,0.2339520693,0.2821501970
29.88,0.1873927116,0.3967604399,0.2684539557,0.2339510441,0.2821623087
29.90,0.1874182820,0.3967873812,0.2685079813,0.2339499712,0.2821743250
29.92,0.1874439478,0.3968156576,0.2685619116,0.2339488983,0.2821863890
29.94,0.1874695778,0.3968450546,0.2686158895,0.2339477777,0.2821984291
29.96,0.1874951720,0.3968752861,0.2686696529,0.2339467049,0.2822104931
29.98,0.1875208616,0.3969063759,0.2687233686,0.2339455605,0.2822226763
30.00,0.1875465512,0.3969382524,0.2687770128,0.2339443684,0.2822346926
30.02,0.1875722170,0.3969710827,0.2688305140,0.2339431524,0.2822467327
30.04,0.1875979900,0.3970046520,0.2688839197,0.2339418888,0.2822590351
30.06,0.1876236320,0.3970390558,0.2689373493,0.2339407444,0.2822710752
30.08,0.1876493692,0.3970737696,0.2689905405,0.2339393377,0.2822830915
30.10,0.1876750469,0.3971093893,0.2690436602,0.2339381695,0.2822952986
30.12,0.1877008200,0.3971456051,0.2690966606,0.2339367628,0.2823075771
30.14,0.1877265215,0.3971823454,0.2691496372,0.2339355230,0.2823195696
30.16,0.1877523422,0.3972195387,0.2692023516,0.2339340448,0.2823318958
30.18,0.1877781391,0.3972572327,0.2692551851,0.2339328051,0.2823440790
30.20,0.1878039837,0.3972952843,0.2693078995,0.2339315176,0.2823563099
30.22,0.1878298879,0.3973341227,0.2693604231,0.2339300394,0.2823685884
30.24,0.1878557444,0.3973734140,0.2694128275,0.2339285851,0.2823807240
30.26,0.1878815651,0.3974127531,0.2694650888,0.2339269876,0.2823931932
30.28,0.1879074693,0.3974526167,0.2695173264,0.2339253664,0.2824053526
30.30,0.1879333138,0.3974930048,0.2695693970,0.2339238167,0.2824177027
30.32,0.1879592538,0.3975335360,0.2696215868,0.2339224100,0.2824299097
30.34,0.1879852176,0.3975743294,0.2696734428,0.2339207649,0.2824423075
30.36,0.1880111337,0.3976155996,0.2697254419,0.2339192629,0.2824547529
30.38,0.1880370855,0.3976571083,0.2697770834,0.2339176416,0.2824671507
30.40,0.1880631924,0.3976988077,0.2698287725,0.2339159250,0.2824795485
30.42,0.1880890608,0.3977408648,0.2698804379,0.2339142561,0.2824918747
30.44,0.1881151319,0.3977832556,0.2699319363,0.2339125395,0.2825041294
30.46,0.1881410718,0.3978254318,0.2699831247,0.2339109421,0.2825167656
30.48,0.1881670952,0.3978682280,0.2700344801,0.2339090824,0.2825291395
30.50,0.1881932139,0.3979110718,0.2700856209,0.2339072943,0.2825417280
30.52,0.1882192850,0.3979541779,0.2701366425,0.2339055538,0.2825541258
30.54,0.1882453442,0.3979976654,0.2701876402,0.2339037657,0.2825667381
30.56,0.1882714868,0.3980410337,0.2702383518,0.2339019060,0.2825791121
30.58,0.1882976651,0.3980847120,0.2702891827,0.2339001894,0.2825917959
30.60,0.1883238316,0.3981282949,0.2703399658,0.2338981867,0.2826044798
30.62,0.1883500218,0.3981723547,0.2703904152,0.2338962078,0.2826169729
30.64,0.1883762717,0.3982166052,0.2704409361,0.2338943481,0.2826295376
30.66,0.1884024978,0.3982606411,0.2704911947,0.2338922739,0.2826422691
30.68,0.1884287477,0.3983050108,0.2705413580,0.2338904858,0.2826549292
30.70,0.1884551048,0.3983495474,0.2705915451,0.2338883877,0.2826676846
30.72,0.1884813547,0.3983941078,0.2706416130,0.2338863373,0.2826803684
30.74,0.1885078073,0.3984389067,0.2706916571,0.2338842869,0.2826929808
30.76,0.1885341525,0.3984837055,0.2707414627,0.2338822126,0.2827058792
30.78,0.1885605097,0.3985286951,0.2707910538,0.2338801384,0.2827185392
30.80,0.1885869622,0.3985737085,0.2708407164,0.2338780165,0.2827313185
30.82,0.1886133909,0.3986186743,0.2708902836,0.2338758707,0.2827441454
30.84,0.1886399269,0.3986638784,0.2709398270,0.2338737726,0.2827572346
30.86,0.1886664033,0.3987095118,0.2709890604,0.2338714600,0.2827699184
30.88,0.1886929631,0.3987546206,0.2710383892,0.2338693142,0.2827827454
30.90,0.1887195110,0.3988002539,0.2710875034,0.2338670731,0.2827957869
30.92,0.1887460947,0.3988457441,0.2711365461,0.2338647127,0.2828087330
